,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,Team1,Team2,y,SeedNum1,SeedNum2,SeedDiff,WinPct_1,MarginPG_1,Tempo_1,OffEff_1,DefEff_1,NetEff_1,eFG_1,TOV_rate_1,FTR_1,ORB_rate_1,WinPct_2,MarginPG_2,Tempo_2,OffEff_2,DefEff_2,NetEff_2,eFG_2,TOV_rate_2,FTR_2,ORB_rate_2
683,2013,138,1257,82,1161,56,N,0,1161,1257,0,8,1,7,0.7419354838709677,8.709677419354838,64.11693548387096,112.69731463429973,99.11326331677253,13.584051317527198,0.4885386819484241,0.16703351990440854,0.4326647564469914,0.4175209692451072,0.8529411764705882,15.588235294117647,67.81911764705882,108.46325649977233,85.47824012836915,22.985016371403177,0.49544072948328266,0.1869158878504673,0.3880445795339412,0.38423236514522824
684,2013,138,1266,74,1139,72,N,0,1139,1266,0,6,3,3,0.7575757575757576,4.909090909090909,64.68863636363636,105.77474850390566,98.18594900982562,7.588799494080035,0.5099375354911981,0.20517865298808982,0.38103350369108463,0.3623462630085147,0.7419354838709677,6.258064516129032,64.97258064516129,106.19864458952908,96.56678996102573,9.631854628503348,0.5070595457335789,0.20951766253754683,0.41375076734192756,0.3781779661016949
685,2013,138,1276,78,1433,53,N,0,1276,1433,1,4,5,-1,0.78125,11.4375,64.025,116.16556032799687,98.30144474814524,17.864115579851628,0.5442453854505972,0.1439867239359625,0.28664495114006516,0.32502396931927136,0.7647058823529411,12.529411764705882,69.3610294117647,111.4797892527377,93.41573819847133,18.064051054266372,0.5127358490566037,0.17046358037124593,0.30613207547169813,0.37019607843137253
686,2013,138,1277,70,1272,48,N,0,1272,1277,0,6,3,3,0.8823529411764706,10.705882352941176,70.32132352941177,107.86620241120067,92.64196911237282,15.224233298827855,0.5321756894790602,0.2078693392724573,0.3794688457609806,0.3622936576889661,0.75,8.125,64.03046875,105.4185629400066,92.7292914750058,12.6892714650008,0.5073789846517119,0.20546858795251285,0.3665879574970484,0.35531496062992124
687,2013,138,1332,74,1387,57,N,0,1332,1387,1,12,4,8,0.7647058823529411,8.117647058823529,70.19485294117646,102.1945215524014,90.63007384905463,11.564447703346772,0.491223541559112,0.2124338762897397,0.38977800722767164,0.3611111111111111,0.8181818181818182,10.575757575757576,65.08939393939393,105.54249400591263,89.29444353918853,16.248050466724095,0.5070381231671555,0.1764473102260295,0.4469208211143695,0.2813975448536355
688,2013,138,1393,66,1143,60,N,0,1143,1393,0,12,4,8,0.6451612903225806,3.161290322580645,66.78225806451613,101.14720444390774,96.41347663325685,4.73372781065089,0.4815340909090909,0.18790001207583626,0.3125,0.3281853281853282,0.7428571428571429,11.257142857142858,66.24214285714285,107.700104594615,90.7061753954647,16.9939291991503,0.4919236417033774,0.1906425559904679,0.35291238374938816,0.3985904463586531
689,2013,138,1455,76,1211,70,N,0,1211,1455,0,1,9,-8,0.9375,17.3125,65.1265625,117.94342746095342,91.36057196324464,26.582855497708778,0.5553337136337707,0.1713010724310837,0.40958357102110665,0.37448979591836734,0.7647058823529411,8.735294117647058,64.59117647058824,107.50876553890988,93.98479122080052,13.523974318109367,0.5023847376788553,0.1980784117298848,0.35824059353471116,0.38042553191489364
690,2013,139,1181,66,1166,50,N,0,1166,1181,0,7,2,5,0.7941176470588235,12.294117647058824,64.80808823529412,116.31627315944134,97.34623719352388,18.97003596591746,0.5909345271404589,0.1892465310475499,0.33631785114717405,0.29243353783231085,0.84375,12.875,68.75546875,113.85457974933811,95.12879657299986,18.725783176338254,0.5438214480130648,0.15589669003601986,0.3772455089820359,0.29428571428571426
691,2013,139,1195,81,1361,71,N,0,1195,1361,1,15,7,8,0.6875,5.03125,69.8796875,103.5261498557789,96.32627507099255,7.199874784786346,0.5135869565217391,0.2097354828611676,0.34456521739130436,0.33156028368794327,0.6666666666666666,7.1,66.91083333333333,102.02632857160648,91.41519185981343,10.611136711793051,0.48456973293768546,0.17834680482731993,0.3602373887240356,0.31486880466472306
692,2013,139,1196,78,1278,64,N,0,1196,1278,1,3,11,-8,0.7878787878787878,17.939393939393938,62.63333333333333,114.37418355992065,85.73225603560888,28.641927524311768,0.5578098943857699,0.17756059799700033,0.29127292940522514,0.34017595307917886,0.625,6.75,63.60703125,107.59423707579498,96.98220273407274,10.612034341722236,0.4907353792704111,0.21715366569635336,0.41864504921829765,0.4412580943570768
693,2013,139,1231,58,1396,52,N,0,1231,1396,1,1,9,-8,0.8181818181818182,17.545454545454547,67.89469696969697,117.82952656185492,91.98736903181174,25.84215753004318,0.5523574561403509,0.19147298066301424,0.45997807017543857,0.39748549323017407,0.71875,4.65625,68.1046875,106.82084107646776,99.98394016564572,6.836900910822038,0.492,0.16105719595292176,0.3552,0.3118556701030928
694,2013,139,1242,70,1314,58,N,0,1242,1314,1,1,8,-7,0.8529411764705882,13.911764705882353,68.62647058823529,109.84442634894783,89.57270818154544,20.271718167402398,0.5341993637327678,0.19928856126516092,0.39660657476139977,0.34251606978879706,0.696969696969697,7.0606060606060606,71.74469696969696,106.18459816478888,96.34330485834663,9.841293306442253,0.4955419990614735,0.17106110682871717,0.28015016424213984,0.35065942591155935
695,2013,139,1247,76,1279,74,N,0,1247,1279,1,13,12,1,0.7,6.466666666666667,67.5975,107.15386417150536,97.58743543276995,9.56642873873541,0.5145180023228804,0.17308332408742927,0.3153310104529617,0.29560975609756096,0.7647058823529411,10.617647058823529,71.90514705882353,108.31262590626949,93.5464408790175,14.766185027251993,0.49312796208530807,0.1578877401805892,0.3928909952606635,0.33763277693474963
696,2013,139,1274,63,1228,59,N,0,1228,1274,0,7,2,5,0.6363636363636364,3.212121212121212,66.16893939393938,103.72897656366281,98.87455205339867,4.854424510264138,0.47960251046025104,0.1735685744707647,0.3122384937238494,0.3305156382079459,0.8181818181818182,9.242424242424242,64.46060606060605,108.45242572395638,94.11432869499812,14.33809702895826,0.5225250278086763,0.16923655509590074,0.3515016685205784,0.30790697674418605
697,2013,139,1326,78,1235,75,N,0,1235,1326,0,10,2,8,0.6666666666666666,8.424242424242424,71.12045454545455,111.9739238807401,100.12888931496927,11.845034565770831,0.53625,0.18662320646790018,0.3305,0.3455631399317406,0.7878787878787878,11.363636363636363,64.17954545454546,107.98304944698229,90.27704002738528,17.70600941959701,0.5084978070175439,0.16525608791623875,0.34155701754385964,0.3229357798165138
698,2013,143,1266,71,1274,61,N,0,1266,1274,1,3,2,1,0.7419354838709677,6.258064516129032,64.97258064516129,106.19864458952908,96.56678996102573,9.631854628503348,0.5070595457335789,0.20951766253754683,0.41375076734192756,0.3781779661016949,0.8181818181818182,9.242424242424242,64.46060606060605,108.45242572395638,94.11432869499812,14.33809702895826,0.5225250278086763,0.16923655509590074,0.3515016685205784,0.30790697674418605
699,2013,143,1326,73,1112,70,N,0,1112,1326,0,6,2,4,0.78125,9.59375,67.1046875,109.204368174727,94.90767690409109,14.296691270635904,0.5185289163391353,0.19512422287936296,0.37394722066254915,0.354126679462572,0.7878787878787878,11.363636363636363,64.17954545454546,107.98304944698229,90.27704002738528,17.70600941959701,0.5084978070175439,0.16525608791623875,0.34155701754385964,0.3229357798165138
700,2013,143,1393,61,1231,50,N,0,1231,1393,0,1,4,-3,0.8181818181818182,17.545454545454547,67.89469696969697,117.82952656185492,91.98736903181174,25.84215753004318,0.5523574561403509,0.19147298066301424,0.45997807017543857,0.39748549323017407,0.7428571428571429,11.257142857142858,66.24214285714285,107.700104594615,90.7061753954647,16.9939291991503,0.4919236417033774,0.1906425559904679,0.35291238374938816,0.3985904463586531
701,2013,143,1455,72,1247,58,N,0,1247,1455,0,13,9,4,0.7,6.466666666666667,67.5975,107.15386417150536,97.58743543276995,9.56642873873541,0.5145180023228804,0.17308332408742927,0.3153310104529617,0.29560975609756096,0.7647058823529411,8.735294117647058,64.59117647058824,107.50876553890988,93.98479122080052,13.523974318109367,0.5023847376788553,0.1980784117298848,0.35824059353471116,0.38042553191489364
702,2013,144,1181,71,1277,61,N,0,1181,1277,1,2,3,-1,0.84375,12.875,68.75546875,113.85457974933811,95.12879657299986,18.725783176338254,0.5438214480130648,0.15589669003601986,0.3772455089820359,0.29428571428571426,0.75,8.125,64.03046875,105.4185629400066,92.7292914750058,12.6892714650008,0.5073789846517119,0.20546858795251285,0.3665879574970484,0.35531496062992124
703,2013,144,1196,62,1195,50,N,0,1195,1196,0,15,3,12,0.6875,5.03125,69.8796875,103.5261498557789,96.32627507099255,7.199874784786346,0.5135869565217391,0.2097354828611676,0.34456521739130436,0.33156028368794327,0.7878787878787878,17.939393939393938,62.63333333333333,114.37418355992065,85.73225603560888,28.641927524311768,0.5578098943857699,0.17756059799700033,0.29127292940522514,0.34017595307917886
704,2013,144,1257,77,1332,69,N,0,1257,1332,1,1,12,-11,0.8529411764705882,15.588235294117647,67.81911764705882,108.46325649977233,85.47824012836915,22.985016371403177,0.49544072948328266,0.1869158878504673,0.3880445795339412,0.38423236514522824,0.7647058823529411,8.117647058823529,70.19485294117646,102.1945215524014,90.63007384905463,11.564447703346772,0.491223541559112,0.2124338762897397,0.38977800722767164,0.3611111111111111
705,2013,144,1276,87,1242,85,N,1,1242,1276,0,1,4,-3,0.8529411764705882,13.911764705882353,68.62647058823529,109.84442634894783,89.57270818154544,20.271718167402398,0.5341993637327678,0.19928856126516092,0.39660657476139977,0.34251606978879706,0.78125,11.4375,64.025,116.16556032799687,98.30144474814524,17.864115579851628,0.5442453854505972,0.1439867239359625,0.28664495114006516,0.32502396931927136
706,2013,145,1393,55,1266,39,N,0,1266,1393,0,3,4,-1,0.7419354838709677,6.258064516129032,64.97258064516129,106.19864458952908,96.56678996102573,9.631854628503348,0.5070595457335789,0.20951766253754683,0.41375076734192756,0.3781779661016949,0.7428571428571429,11.257142857142858,66.24214285714285,107.700104594615,90.7061753954647,16.9939291991503,0.4919236417033774,0.1906425559904679,0.35291238374938816,0.3985904463586531
707,2013,145,1455,70,1326,66,N,0,1326,1455,0,2,9,-7,0.7878787878787878,11.363636363636363,64.17954545454546,107.98304944698229,90.27704002738528,17.70600941959701,0.5084978070175439,0.16525608791623875,0.34155701754385964,0.3229357798165138,0.7647058823529411,8.735294117647058,64.59117647058824,107.50876553890988,93.98479122080052,13.523974318109367,0.5023847376788553,0.1980784117298848,0.35824059353471116,0.38042553191489364
708,2013,146,1257,85,1181,63,N,0,1181,1257,0,2,1,1,0.84375,12.875,68.75546875,113.85457974933811,95.12879657299986,18.725783176338254,0.5438214480130648,0.15589669003601986,0.3772455089820359,0.29428571428571426,0.8529411764705882,15.588235294117647,67.81911764705882,108.46325649977233,85.47824012836915,22.985016371403177,0.49544072948328266,0.1869158878504673,0.3880445795339412,0.38423236514522824
709,2013,146,1276,79,1196,59,N,0,1196,1276,0,3,4,-1,0.7878787878787878,17.939393939393938,62.63333333333333,114.37418355992065,85.73225603560888,28.641927524311768,0.5578098943857699,0.17756059799700033,0.29127292940522514,0.34017595307917886,0.78125,11.4375,64.025,116.16556032799687,98.30144474814524,17.864115579851628,0.5442453854505972,0.1439867239359625,0.28664495114006516,0.32502396931927136
710,2013,152,1257,72,1455,68,N,0,1257,1455,1,1,9,-8,0.8529411764705882,15.588235294117647,67.81911764705882,108.46325649977233,85.47824012836915,22.985016371403177,0.49544072948328266,0.1869158878504673,0.3880445795339412,0.38423236514522824,0.7647058823529411,8.735294117647058,64.59117647058824,107.50876553890988,93.98479122080052,13.523974318109367,0.5023847376788553,0.1980784117298848,0.35824059353471116,0.38042553191489364
711,2013,152,1276,61,1393,56,N,0,1276,1393,1,4,4,0,0.78125,11.4375,64.025,116.16556032799687,98.30144474814524,17.864115579851628,0.5442453854505972,0.1439867239359625,0.28664495114006516,0.32502396931927136,0.7428571428571429,11.257142857142858,66.24214285714285,107.700104594615,90.7061753954647,16.9939291991503,0.4919236417033774,0.1906425559904679,0.35291238374938816,0.3985904463586531
712,2013,154,1257,82,1276,76,N,0,1257,1276,1,1,4,-3,0.8529411764705882,15.588235294117647,67.81911764705882,108.46325649977233,85.47824012836915,22.985016371403177,0.49544072948328266,0.1869158878504673,0.3880445795339412,0.38423236514522824,0.78125,11.4375,64.025,116.16556032799687,98.30144474814524,17.864115579851628,0.5442453854505972,0.1439867239359625,0.28664495114006516,0.32502396931927136
713,2014,134,1107,71,1291,64,N,0,1107,1291,1,16,16,0,0.5625,2.1875,63.69140625,103.67371971787796,100.2391904323827,3.434529285495259,0.4871559633027523,0.19822140447715425,0.42507645259938837,0.3238747553816047,0.5,-1.71875,70.4578125,108.22078814893663,110.66019116049054,-2.4394030115539067,0.5169082125603864,0.17031468298849045,0.3725174449812131,0.2834507042253521
714,2014,134,1301,74,1462,59,N,0,1301,1462,1,12,12,0,0.6176470588235294,1.3235294117647058,65.64044117647059,107.85137390641977,105.83504161485813,2.016332291561639,0.49768875192604006,0.1586181402695164,0.36414997431946583,0.34790059982862037,0.6363636363636364,4.2727272727272725,66.45909090909092,108.65649864350364,102.22738982741718,6.429108816086455,0.5192200557103064,0.18603378701867176,0.4200557103064067,0.3410565338276182
715,2014,135,1142,81,1411,69,N,0,1142,1411,1,16,16,0,0.36666666666666664,-2.7333333333333334,60.505833333333335,102.4694588676023,106.9869296348837,-4.517470767281395,0.46253869969040246,0.14819507760959688,0.330030959752322,0.30842911877394635,0.5625,2.09375,68.8921875,108.95647637839922,105.91730738699506,3.0391689914041535,0.5164265129682997,0.19187589303939578,0.49452449567723344,0.3345690454124189
716,2014,135,1397,78,1234,65,N,1,1234,1397,0,11,11,0,0.625,11.90625,70.95078125,115.57307552550733,98.79207637336621,16.78099915214112,0.5132398753894081,0.16032240659788363,0.45846313603322947,0.3810763888888889,0.625,9.125,63.13359375,111.66796599472843,97.21448812661642,14.453477868112017,0.49291784702549574,0.17225377733229386,0.4130311614730878,0.3969258589511754
717,2014,136,1163,89,1386,81,N,1,1163,1386,1,7,10,-3,0.7647058823529411,8.735294117647058,65.94558823529412,108.95791985371183,95.71170528287581,13.246214570836017,0.5137912385073012,0.17706219476841423,0.38615467820443483,0.3123861566484517,0.7272727272727273,4.333333333333333,66.14166666666667,107.75768266003871,101.20608885885437,6.551593801184339,0.5386167146974064,0.18646843895678467,0.4340057636887608,0.2948837209302326
718,2014,136,1173,60,1326,59,N,0,1173,1326,1,11,6,5,0.696969696969697,5.757575757575758,66.21969696969697,110.83400068642032,102.1393433245624,8.69465736185792,0.5258668134287287,0.1812149639629333,0.4127682993946065,0.3494085532302093,0.7352941176470589,10.029411764705882,65.67573529411764,106.27078225237632,90.99967532104031,15.271106931336007,0.5027397260273972,0.17017655817911084,0.42794520547945203,0.30035026269702275
719,2014,136,1196,67,1107,55,N,0,1107,1196,0,16,1,15,0.5625,2.1875,63.69140625,103.67371971787796,100.2391904323827,3.434529285495259,0.4871559633027523,0.19822140447715425,0.42507645259938837,0.3238747553816047,0.9411764705882353,12.794117647058824,63.280882352941184,111.77987962166809,91.56189723687574,20.21798238479235,0.5270345596432553,0.17894076363551856,0.4336677814938685,0.35765765765765767
720,2014,136,1217,61,1153,57,N,0,1153,1217,0,5,12,-7,0.8181818181818182,10.393939393939394,63.684090909090905,107.91906070447166,91.59796819052379,16.321092513947875,0.4793028322440087,0.17415509796224263,0.39052287581699346,0.3906111603188663,0.8620689655172413,12.137931034482758,65.88793103448276,111.474551877535,93.05246630904095,18.422085568494055,0.5228758169934641,0.17532382572288369,0.477124183006536,0.32575757575757575
721,2014,136,1257,71,1264,64,N,0,1257,1264,1,4,13,-9,0.8529411764705882,21.147058823529413,69.325,118.45315118474363,87.94891919984725,30.50423198489638,0.5397590361445783,0.1484906981184107,0.403855421686747,0.3728,0.78125,7.375,72.0328125,107.41632502548751,97.17793540270276,10.238389622784752,0.5081187010078387,0.19652502114921583,0.5587905935050392,0.34812286689419797
722,2014,136,1276,57,1459,40,N,0,1276,1459,1,2,15,-13,0.7575757575757576,9.030303030303031,63.53257575757575,117.09573947986598,102.88208149004926,14.213657989816724,0.5546171171171171,0.14786020056520754,0.35867117117117114,0.2893954410307235,0.5862068965517241,2.2758620689655173,62.49051724137931,104.67795113741396,101.03601925809434,3.641931879319614,0.4923469387755102,0.16443874242988593,0.33864795918367346,0.31160896130346233
723,2014,136,1277,93,1174,78,N,0,1174,1277,0,13,4,9,0.7352941176470589,4.382352941176471,71.23088235294118,111.65018477610091,105.4978632037492,6.15232157235171,0.5056015586945932,0.1346078411131986,0.43156356551388214,0.2948517940717629,0.7647058823529411,10.617647058823529,66.97426470588235,113.3885930724049,97.53526925399352,15.853323818411383,0.5448028673835126,0.17082944502387878,0.33538146441372246,0.33451957295373663
724,2014,136,1295,80,1328,75,N,1,1295,1328,1,12,5,7,0.7857142857142857,7.285714285714286,64.07410714285714,116.66178950155373,105.29102740966793,11.370762091885794,0.5503718728870859,0.154954503016875,0.4171737660581474,0.3144963144963145,0.71875,6.28125,72.5125,113.29943113256334,104.63713152904671,8.66229960351663,0.5201325178389399,0.15773142561627304,0.399592252803262,0.32285471537807986
725,2014,136,1332,87,1140,68,N,0,1140,1332,0,10,7,3,0.6666666666666666,6.666666666666667,74.83181818181818,112.53517989835794,103.62631355160056,8.908866346757378,0.5096946194861852,0.15347547024641114,0.47600581677169174,0.3503591380686353,0.71875,7.84375,71.371875,114.67227111519769,103.68229782389771,10.989973291299975,0.5344183564567769,0.16331713297429834,0.42902881536819637,0.32825880114176975
726,2014,136,1338,77,1160,48,N,0,1160,1338,0,8,9,-1,0.6764705882352942,2.911764705882353,67.77573529411765,104.54027664768104,100.24410089503661,4.29617575264443,0.4852378348824494,0.19484675888256034,0.4838709677419355,0.3429068755439513,0.7352941176470589,10.117647058823529,64.07132352941176,113.10924176870905,97.31801645684384,15.791225311865219,0.5090065502183406,0.16479796183022138,0.4601528384279476,0.37751371115173676
727,2014,136,1361,73,1308,69,N,1,1308,1361,0,13,4,9,0.7352941176470589,9.147058823529411,67.40661764705882,113.70850741221517,100.13853588297536,13.569971529239808,0.5352386237513873,0.1876234005650519,0.5477247502774695,0.37940630797773656,0.8709677419354839,10.516129032258064,64.07177419354838,106.68479150146635,90.27174665508691,16.413044846379435,0.4679673849737915,0.15255069289733036,0.44903902154921377,0.36133694670280037
728,2014,136,1387,83,1301,80,N,1,1301,1387,0,12,5,7,0.6176470588235294,1.3235294117647058,65.64044117647059,107.85137390641977,105.83504161485813,2.016332291561639,0.49768875192604006,0.1586181402695164,0.36414997431946583,0.34790059982862037,0.8064516129032258,8.258064516129032,67.86451612903227,103.24175301834774,91.07329594067876,12.168457077668975,0.4967532467532468,0.1858541686472098,0.40613931523022434,0.2922201138519924
729,2014,136,1393,77,1444,53,N,0,1393,1444,1,3,14,-11,0.84375,8.65625,60.934375,111.85188984050464,97.6460331299041,14.205856710600543,0.48240635641316687,0.1461613416072619,0.38819523269012485,0.38121047877145436,0.7096774193548387,4.064516129032258,67.81048387096774,106.41612653862164,100.42219182969615,5.993934708925494,0.5244444444444445,0.20883629660462627,0.5174603174603175,0.31374606505771246
730,2014,136,1400,87,1113,85,N,0,1113,1400,0,10,7,3,0.65625,6.15625,70.3484375,106.65659773893343,97.90551495902093,8.751082779912494,0.5228285077951003,0.1630277857983697,0.4198218262806236,0.24193548387096775,0.696969696969697,4.090909090909091,69.61666666666666,106.47049861797288,100.59416283979368,5.876335778179197,0.47367088607594937,0.17759592574052713,0.43848101265822786,0.39413164155432195
731,2014,136,1437,73,1454,53,N,0,1437,1454,1,2,15,-13,0.875,11.9375,68.61875,114.44576008743965,97.04891155842972,17.39684852900993,0.5398550724637681,0.17260224064122415,0.4503901895206243,0.3311926605504587,0.6060606060606061,-0.5151515151515151,68.41136363636363,102.8980211067185,103.65104149363809,-0.7530203869195873,0.4962899543378995,0.19932892594930401,0.4549086757990868,0.28634751773049644
732,2014,136,1458,75,1110,35,N,0,1110,1458,0,15,2,13,0.625,5.3125,61.125,104.60122699386503,95.91002044989776,8.691206543967269,0.562751677852349,0.2285276073619632,0.348993288590604,0.2695035460992908,0.7878787878787878,8.969696969696969,63.234848484848484,116.30525937462562,102.1205223433569,14.184737031268725,0.5312320916905444,0.12747094764586078,0.44126074498567336,0.27884615384615385
733,2014,137,1112,68,1451,59,N,0,1112,1451,1,1,16,-15,0.8823529411764706,14.911764705882353,64.94558823529412,112.4923578561239,89.53196114394402,22.960396712179886,0.5157563025210085,0.16076806376378416,0.4170168067226891,0.37249782419495214,0.6071428571428571,3.75,64.94017857142858,110.70628188030193,104.93173662574073,5.774545254561204,0.5476363636363636,0.190834971745975,0.49963636363636366,0.2804878048780488
734,2014,137,1124,74,1304,60,N,0,1124,1304,1,6,11,-5,0.6666666666666666,5.393939393939394,64.96666666666667,113.57805867810998,105.27543262279023,8.302626055319749,0.5143943508962521,0.18144503008535845,0.4367191743617599,0.4105263157894737,0.6129032258064516,2.129032258064516,65.35725806451613,102.51348049800723,99.25595054477253,3.2575299532346946,0.4834355828220859,0.16682501881717113,0.42760736196319016,0.2607449856733524
735,2014,137,1166,76,1418,66,N,0,1166,1418,1,3,14,-11,0.7878787878787878,12.121212121212121,65.55757575757576,121.33678469076453,102.84736988074327,18.48941481002126,0.592959295929593,0.15161320144217436,0.3432343234323432,0.2806841046277666,0.6451612903225806,3.6129032258064515,72.71612903225805,109.79504924141604,104.8265460030166,4.968503238399435,0.5188984881209503,0.1907550350456925,0.44924406047516197,0.36623376623376624
736,2014,137,1211,85,1329,77,N,0,1211,1329,1,8,9,-1,0.8181818181818182,11.272727272727273,66.41818181818182,114.15275116342731,97.18039967150287,16.972351491924442,0.5535415504740658,0.169267268911397,0.4060234244283324,0.30665380906460943,0.6363636363636364,11.242424242424242,71.07045454545454,113.03337490539691,97.21467174059033,15.818703164806578,0.5277185501066098,0.14667476788931172,0.494136460554371,0.27680140597539543
737,2014,137,1235,93,1300,75,N,0,1235,1300,1,3,14,-11,0.7878787878787878,8.969696969696969,73.39242424242424,112.92553520923224,100.7039781993848,12.22155700984743,0.5383113714006833,0.14368587295361177,0.3718887262079063,0.2808333333333333,0.8387096774193549,12.96774193548387,65.23548387096774,110.7155219304752,90.83716560352075,19.87835632695446,0.5021459227467812,0.17455372595559512,0.5076640098099325,0.35429141716566864
738,2014,137,1242,80,1184,69,N,0,1184,1242,0,15,2,13,0.7096774193548387,5.451612903225806,67.5209677419355,114.61194849867424,106.53799297709193,8.073955521582306,0.5698101653398653,0.15956811504192245,0.43723208818126147,0.23027027027027028,0.7272727272727273,9.151515151515152,69.58106060606062,114.40765621087242,101.25534856881552,13.152307642056897,0.5454545454545454,0.1894454908706871,0.4890470974808324,0.3708293612964728
739,2014,137,1246,56,1243,49,N,0,1243,1246,0,9,8,1,0.625,4.0,66.57109375,104.72826278297403,98.71964887162456,6.008613911349471,0.48992725237828766,0.18495264695872599,0.40794627867935085,0.35008818342151676,0.7058823529411765,9.264705882352942,67.6029411764706,112.29062432020883,98.58603437024146,13.704589949967371,0.49683711122825513,0.18055253426147488,0.5376910911966263,0.4223918575063613
740,2014,137,1272,71,1203,66,N,0,1203,1272,0,9,8,1,0.75,6.53125,68.296875,107.48112560054908,97.91809654541295,9.563029055136127,0.5162300683371298,0.19126058110272248,0.46697038724373574,0.34774609015639374,0.7096774193548387,6.67741935483871,70.94274193548387,108.3108822426082,98.89847559935887,9.412406643249327,0.5204918032786885,0.1887028384999261,0.3994535519125683,0.36121323529411764
741,2014,137,1273,78,1181,71,N,0,1181,1273,0,3,14,-11,0.7647058823529411,11.558823529411764,65.81617647058823,119.49502848843704,101.93274494469891,17.562283543738133,0.5400919305413687,0.1438945369232488,0.39325842696629215,0.35051546391752575,0.7419354838709677,9.741935483870968,68.46774193548387,112.74440518256773,98.51590106007068,14.228504122497057,0.538678712591756,0.17809187279151945,0.37267080745341613,0.3259827420901246
742,2014,137,1314,79,1344,77,N,0,1314,1344,1,6,11,-5,0.71875,7.25,70.5203125,108.21350231537899,97.93277646068287,10.280725854696115,0.4979123173277662,0.17060687301974164,0.44572025052192066,0.3778337531486146,0.6764705882352942,3.676470588235294,67.31617647058823,108.74931731294375,103.28782086291643,5.461496450027312,0.48058001035732784,0.1730202075368651,0.41947177628171933,0.3548657718120805
743,2014,137,1372,77,1433,75,N,1,1372,1433,1,12,5,7,0.9354838709677419,12.806451612903226,65.63951612903226,115.53819124494736,96.02791394837394,19.51027729657342,0.5244040862656073,0.1670905360411829,0.40124858115777523,0.3852772466539197,0.7647058823529411,10.117647058823529,71.42573529411764,104.96299117759088,90.79772285076025,14.165268326830628,0.4777099953073674,0.17171270035722008,0.3571093383388081,0.35058309037900875
744,2014,137,1390,58,1307,53,N,0,1307,1390,0,7,10,-3,0.8181818181818182,8.272727272727273,66.64772727272727,111.98635976129582,99.57374254049446,12.412617220801351,0.5138966092273485,0.1591361182154021,0.4697053918843802,0.3283442469597755,0.6363636363636364,4.878787878787879,67.52954545454546,108.86368480687466,101.63901322653385,7.224671580340811,0.518652561247216,0.16648156250350576,0.4459910913140312,0.2948243992606285
745,2014,137,1397,86,1269,67,N,0,1269,1397,0,6,11,-5,0.75,5.34375,71.8140625,105.95940036117577,98.51830900110963,7.441091360066139,0.5060686015831135,0.1884206174800374,0.4,0.34330985915492956,0.625,9.125,63.13359375,111.66796599472843,97.21448812661642,14.453477868112017,0.49291784702549574,0.17225377733229386,0.4130311614730878,0.3969258589511754
746,2014,137,1417,76,1409,59,N,0,1409,1417,0,13,4,9,0.6363636363636364,5.7272727272727275,69.15151515151516,105.69675723049956,97.41454864154251,8.282208588957047,0.49348534201954397,0.1656441717791411,0.4777415852334419,0.30067567567567566,0.7647058823529411,11.058823529411764,70.71617647058824,115.70694782373614,100.06862561607088,15.638322207665269,0.5438988095238095,0.14889679123255767,0.3898809523809524,0.3019366197183099
747,2014,137,1438,70,1157,59,N,0,1157,1438,0,16,1,15,0.6,1.5,69.475,101.52332973491664,99.36427971692456,2.1590500179920866,0.4791183294663573,0.20295070169125584,0.388631090487239,0.3476277372262774,0.8235294117647058,10.647058823529411,60.51911764705883,108.95924962943162,91.36636454207469,17.592885087356933,0.5063473744950953,0.1686389813622336,0.4235429890363531,0.3477038425492034
748,2014,137,1455,64,1142,37,N,0,1142,1455,0,16,1,15,0.36666666666666664,-2.7333333333333334,60.505833333333335,102.4694588676023,106.9869296348837,-4.517470767281395,0.46253869969040246,0.14819507760959688,0.330030959752322,0.30842911877394635,1.0,15.06060606060606,64.81515151515151,115.62017859647482,92.38393566786665,23.236242928608164,0.5204481792717087,0.16129786338772265,0.47282913165266105,0.35443037974683544
749,2014,138,1163,77,1437,65,N,0,1163,1437,1,7,2,5,0.7647058823529411,8.735294117647058,65.94558823529412,108.95791985371183,95.71170528287581,13.246214570836017,0.5137912385073012,0.17706219476841423,0.38615467820443483,0.3123861566484517,0.875,11.9375,68.61875,114.44576008743965,97.04891155842972,17.39684852900993,0.5398550724637681,0.17260224064122415,0.4503901895206243,0.3311926605504587
750,2014,138,1173,55,1393,53,N,0,1173,1393,1,11,3,8,0.696969696969697,5.757575757575758,66.21969696969697,110.83400068642032,102.1393433245624,8.69465736185792,0.5258668134287287,0.1812149639629333,0.4127682993946065,0.3494085532302093,0.84375,8.65625,60.934375,111.85188984050464,97.6460331299041,14.205856710600543,0.48240635641316687,0.1461613416072619,0.38819523269012485,0.38121047877145436
751,2014,138,1196,61,1338,45,N,0,1196,1338,1,1,9,-8,0.9411764705882353,12.794117647058824,63.280882352941184,111.77987962166809,91.56189723687574,20.21798238479235,0.5270345596432553,0.17894076363551856,0.4336677814938685,0.35765765765765767,0.7352941176470589,10.117647058823529,64.07132352941176,113.10924176870905,97.31801645684384,15.791225311865219,0.5090065502183406,0.16479796183022138,0.4601528384279476,0.37751371115173676
