name,pbt1,t1,pbt2,t2,pbt3,t3,points,ind,pbt,wonprevious,triple,TSID
Gary Anderson,501,20,481,20,461,19,20,t2pt,481,1,0,41
Gary Anderson,501,20,481,20,461,19,19,t3pt,461,1,0,41
Gary Anderson,442,T20,382,T20,322,T20,60,t1pt,442,1,1,41
Gary Anderson,442,T20,382,T20,322,T20,60,t2pt,382,1,1,41
Gary Anderson,442,T20,382,T20,322,T20,60,t3pt,322,1,1,41
Gary Anderson,262,T20,202,20,182,18,60,t1pt,262,1,1,41
Gary Anderson,262,T20,202,20,182,18,20,t2pt,202,1,0,41
Gary Anderson,262,T20,202,20,182,18,18,t3pt,182,1,0,41
Gary Anderson,501,20,481,19,462,T19,20,t1pt,501,0,0,42
Gary Anderson,501,20,481,19,462,T19,19,t2pt,481,0,0,42
Gary Anderson,501,20,481,19,462,T19,57,t3pt,462,0,1,42
Gary Anderson,405,T20,345,T20,285,T20,60,t1pt,405,0,1,42
Gary Anderson,405,T20,345,T20,285,T20,60,t2pt,345,0,1,42
Gary Anderson,405,T20,345,T20,285,T20,60,t3pt,285,0,1,42
Gary Anderson,225,20,205,20,185,25,20,t1pt,225,0,0,42
Gary Anderson,225,20,205,20,185,25,20,t2pt,205,0,0,42
Gary Anderson,225,20,205,20,185,25,25,t3pt,185,0,0,42
Gary Anderson,501,T20,441,20,421,T20,60,t1pt,501,1,1,43
Gary Anderson,501,T20,441,20,421,T20,20,t2pt,441,1,0,43
Gary Anderson,501,T20,441,20,421,T20,60,t3pt,421,1,1,43
Gary Anderson,361,20,341,19,322,T19,20,t1pt,361,1,0,43
Gary Anderson,361,20,341,19,322,T19,19,t2pt,341,1,0,43
Gary Anderson,361,20,341,19,322,T19,57,t3pt,322,1,1,43
Gary Anderson,265,19,246,19,227,19,19,t1pt,265,1,0,43
Gary Anderson,265,19,246,19,227,19,19,t2pt,246,1,0,43
Gary Anderson,265,19,246,19,227,19,19,t3pt,227,1,0,43
Gary Anderson,208,T20,148,T20,88,20,60,t1pt,208,1,1,43
Gary Anderson,501,20,481,T19,424,T19,20,t1pt,501,0,0,44
Gary Anderson,501,20,481,T19,424,T19,57,t2pt,481,0,1,44
Gary Anderson,501,20,481,T19,424,T19,57,t3pt,424,0,1,44
Gary Anderson,367,T20,307,T20,247,T19,60,t1pt,367,0,1,44
Gary Anderson,367,T20,307,T20,247,T19,60,t2pt,307,0,1,44
Gary Anderson,367,T20,307,T20,247,T19,57,t3pt,247,0,1,44
Gary Anderson,190,T20,130,T20,70,10,60,t1pt,190,0,1,44
Gary Anderson,501,20,481,T20,421,20,20,t1pt,501,1,0,45
Gary Anderson,501,20,481,T20,421,20,60,t2pt,481,1,1,45
Gary Anderson,501,20,481,T20,421,20,20,t3pt,421,1,0,45
Gary Anderson,401,1,400,19,381,19,1,t1pt,401,1,0,45
Gary Anderson,401,1,400,19,381,19,19,t2pt,400,1,0,45
Gary Anderson,401,1,400,19,381,19,19,t3pt,381,1,0,45
Gary Anderson,362,20,342,20,322,20,20,t1pt,362,1,0,45
Gary Anderson,362,20,342,20,322,20,20,t2pt,342,1,0,45
Gary Anderson,362,20,342,20,322,20,20,t3pt,322,1,0,45
Gary Anderson,302,T18,248,20,228,20,54,t1pt,302,1,1,45
Gary Anderson,302,T18,248,20,228,20,20,t2pt,248,1,0,45
Gary Anderson,302,T18,248,20,228,20,20,t3pt,228,1,0,45
Gary Anderson,501,20,481,T19,424,19,20,t1pt,501,0,0,46
Gary Anderson,501,20,481,T19,424,19,57,t2pt,481,0,1,46
Gary Anderson,501,20,481,T19,424,19,19,t3pt,424,0,0,46
Gary Anderson,405,T20,345,T20,285,20,60,t1pt,405,0,1,46
Gary Anderson,405,T20,345,T20,285,20,60,t2pt,345,0,1,46
Gary Anderson,405,T20,345,T20,285,20,20,t3pt,285,0,0,46
Gary Anderson,265,20,245,20,225,T19,20,t1pt,265,0,0,46
Gary Anderson,265,20,245,20,225,T19,20,t2pt,245,0,0,46
Gary Anderson,265,20,245,20,225,T19,57,t3pt,225,0,1,46
Gary Anderson,501,20,481,T20,421,20,20,t1pt,501,1,0,47
Gary Anderson,501,20,481,T20,421,20,60,t2pt,481,1,1,47
Gary Anderson,501,20,481,T20,421,20,20,t3pt,421,1,0,47
Gary Anderson,401,T20,341,T20,281,20,60,t1pt,401,1,1,47
Gary Anderson,401,T20,341,T20,281,20,60,t2pt,341,1,1,47
Gary Anderson,401,T20,341,T20,281,20,20,t3pt,281,1,0,47
Gary Anderson,261,T20,201,20,181,T20,60,t1pt,261,1,1,47
Gary Anderson,261,T20,201,20,181,T20,20,t2pt,201,1,0,47
Gary Anderson,261,T20,201,20,181,T20,60,t3pt,181,1,1,47
Gary Anderson,501,T20,441,T20,381,1,60,t1pt,501,0,1,48
Gary Anderson,501,T20,441,T20,381,1,60,t2pt,441,0,1,48
Gary Anderson,501,T20,441,T20,381,1,1,t3pt,381,0,0,48
Gary Anderson,380,20,360,7,353,19,20,t1pt,380,0,0,48
Gary Anderson,380,20,360,7,353,19,7,t2pt,360,0,0,48
Gary Anderson,380,20,360,7,353,19,19,t3pt,353,0,0,48
Gary Anderson,334,T20,274,T20,214,20,60,t1pt,334,0,1,48
Gary Anderson,334,T20,274,T20,214,20,60,t2pt,274,0,1,48
Gary Anderson,334,T20,274,T20,214,20,20,t3pt,214,0,0,48
Gary Anderson,194,20,174,19,155,18,20,t1pt,194,0,0,48
Gary Anderson,501,T20,441,T20,381,T20,60,t1pt,501,0,1,49
Gary Anderson,501,T20,441,T20,381,T20,60,t2pt,441,0,1,49
Gary Anderson,501,T20,441,T20,381,T20,60,t3pt,381,0,1,49
Gary Anderson,321,20,301,20,281,20,20,t1pt,321,0,0,49
Gary Anderson,321,20,301,20,281,20,20,t2pt,301,0,0,49
Gary Anderson,321,20,301,20,281,20,20,t3pt,281,0,0,49
Gary Anderson,261,20,241,20,221,T20,20,t1pt,261,0,0,49
Gary Anderson,261,20,241,20,221,T20,20,t2pt,241,0,0,49
Gary Anderson,261,20,241,20,221,T20,60,t3pt,221,0,1,49
Gary Anderson,501,T20,441,T20,381,T20,60,t1pt,501,0,1,50
Gary Anderson,501,T20,441,T20,381,T20,60,t2pt,441,0,1,50
Gary Anderson,501,T20,441,T20,381,T20,60,t3pt,381,0,1,50
Gary Anderson,321,20,301,T20,241,20,20,t1pt,321,0,0,50
Gary Anderson,321,20,301,T20,241,20,60,t2pt,301,0,1,50
Gary Anderson,321,20,301,T20,241,20,20,t3pt,241,0,0,50
Gary Anderson,221,20,201,T20,141,5,20,t1pt,221,0,0,50
Gary Anderson,221,20,201,T20,141,5,60,t2pt,201,0,1,50
Gary Anderson,501,20,481,20,461,20,20,t1pt,501,1,0,51
Gary Anderson,501,20,481,20,461,20,20,t2pt,481,1,0,51
Gary Anderson,501,20,481,20,461,20,20,t3pt,461,1,0,51
Gary Anderson,441,T1,438,20,418,20,3,t1pt,441,1,0,51
Gary Anderson,441,T1,438,20,418,20,20,t2pt,438,1,0,51
Gary Anderson,441,T1,438,20,418,20,20,t3pt,418,1,0,51
Gary Anderson,398,20,378,T20,318,20,20,t1pt,398,1,0,51
Gary Anderson,398,20,378,T20,318,20,60,t2pt,378,1,1,51
Gary Anderson,398,20,378,T20,318,20,20,t3pt,318,1,0,51
Gary Anderson,298,T20,238,T20,178,1,60,t1pt,298,1,1,51
Gary Anderson,298,T20,238,T20,178,1,60,t2pt,238,1,1,51
Gary Anderson,501,20,481,T20,421,T20,20,t1pt,501,0,0,52
Gary Anderson,501,20,481,T20,421,T20,60,t2pt,481,0,1,52
Gary Anderson,501,20,481,T20,421,T20,60,t3pt,421,0,1,52
Gary Anderson,361,T20,301,20,281,19,60,t1pt,361,0,1,52
Gary Anderson,361,T20,301,20,281,19,20,t2pt,301,0,0,52
Gary Anderson,361,T20,301,20,281,19,19,t3pt,281,0,0,52
Gary Anderson,262,T20,202,T20,142,T20,60,t1pt,262,0,1,52
Gary Anderson,262,T20,202,T20,142,T20,60,t2pt,202,0,1,52
Gary Anderson,501,20,481,Bounce out,481,T19,20,t1pt,501,1,0,53
Gary Anderson,501,20,481,Bounce out,481,T19,0,t2pt,481,1,0,53
Gary Anderson,501,20,481,Bounce out,481,T19,57,t3pt,481,1,1,53
Gary Anderson,424,20,404,T20,344,T19,20,t1pt,424,1,0,53
Gary Anderson,424,20,404,T20,344,T19,60,t2pt,404,1,1,53
Gary Anderson,424,20,404,T20,344,T19,57,t3pt,344,1,1,53
Gary Anderson,287,T20,227,19,208,19,60,t1pt,287,1,1,53
Gary Anderson,287,T20,227,19,208,19,19,t2pt,227,1,0,53
Gary Anderson,287,T20,227,19,208,19,19,t3pt,208,1,0,53
Gary Anderson,189,20,169,T20,109,T19,20,t1pt,189,1,0,53
Gary Anderson,501,20,481,20,461,20,20,t1pt,501,1,0,54
Gary Anderson,501,20,481,20,461,20,20,t2pt,481,1,0,54
Gary Anderson,501,20,481,20,461,20,20,t3pt,461,1,0,54
Gary Anderson,441,T20,381,T20,321,T20,60,t1pt,441,1,1,54
Gary Anderson,441,T20,381,T20,321,T20,60,t2pt,381,1,1,54
Gary Anderson,441,T20,381,T20,321,T20,60,t3pt,321,1,1,54
Gary Anderson,261,20,241,20,221,T17,20,t1pt,261,1,0,54
Gary Anderson,261,20,241,20,221,T17,20,t2pt,241,1,0,54
Gary Anderson,261,20,241,20,221,T17,51,t3pt,221,1,1,54
Gary Anderson,501,20,481,T20,421,20,20,t1pt,501,1,0,55
Gary Anderson,501,20,481,T20,421,20,60,t2pt,481,1,1,55
Gary Anderson,501,20,481,T20,421,20,20,t3pt,421,1,0,55
Gary Anderson,401,20,381,T19,324,18,20,t1pt,401,1,0,55
Gary Anderson,401,20,381,T19,324,18,57,t2pt,381,1,1,55
Gary Anderson,401,20,381,T19,324,18,18,t3pt,324,1,0,55
Gary Anderson,306,T20,246,T19,189,T19,60,t1pt,306,1,1,55
Gary Anderson,306,T20,246,T19,189,T19,57,t2pt,246,1,1,55
Gary Anderson,306,T20,246,T19,189,T19,57,t3pt,189,1,1,55
Gary Anderson,501,T20,441,T20,381,T20,60,t1pt,501,1,1,56
Gary Anderson,501,T20,441,T20,381,T20,60,t2pt,441,1,1,56
Gary Anderson,501,T20,441,T20,381,T20,60,t3pt,381,1,1,56
Gary Anderson,321,20,301,20,281,T20,20,t1pt,321,1,0,56
Gary Anderson,321,20,301,20,281,T20,20,t2pt,301,1,0,56
Gary Anderson,321,20,301,20,281,T20,60,t3pt,281,1,1,56
Gary Anderson,221,20,201,T20,141,T20,20,t1pt,221,1,0,56
Gary Anderson,221,20,201,T20,141,T20,60,t2pt,201,1,1,56
Gary Anderson,501,20,481,T19,424,T19,20,t1pt,501,1,0,57
Gary Anderson,501,20,481,T19,424,T19,57,t2pt,481,1,1,57
Gary Anderson,501,20,481,T19,424,T19,57,t3pt,424,1,1,57
Gary Anderson,367,T20,307,T20,247,T20,60,t1pt,367,1,1,57
Gary Anderson,367,T20,307,T20,247,T20,60,t2pt,307,1,1,57
Gary Anderson,367,T20,307,T20,247,T20,60,t3pt,247,1,1,57
Gary Anderson,187,T20,127,20,107,T19,60,t1pt,187,1,1,57
Gary Anderson,501,20,481,T1,478,19,20,t1pt,501,1,0,58
Gary Anderson,501,20,481,T1,478,19,3,t2pt,481,1,0,58
Gary Anderson,501,20,481,T1,478,19,19,t3pt,478,1,0,58
Gary Anderson,459,20,439,T20,379,T19,20,t1pt,459,1,0,58
Gary Anderson,459,20,439,T20,379,T19,60,t2pt,439,1,1,58
Gary Anderson,459,20,439,T20,379,T19,57,t3pt,379,1,1,58
Gary Anderson,322,T20,262,19,243,T18,60,t1pt,322,1,1,58
Gary Anderson,322,T20,262,19,243,T18,19,t2pt,262,1,0,58
Gary Anderson,322,T20,262,19,243,T18,54,t3pt,243,1,1,58
Gary Anderson,189,20,169,20,149,19,20,t1pt,189,1,0,58
Gary Anderson,501,20,481,20,461,20,20,t1pt,501,0,0,59
Gary Anderson,501,20,481,20,461,20,20,t2pt,481,0,0,59
Gary Anderson,501,20,481,20,461,20,20,t3pt,461,0,0,59
Gary Anderson,441,T20,381,T20,321,T20,60,t1pt,441,0,1,59
Gary Anderson,441,T20,381,T20,321,T20,60,t2pt,381,0,1,59
Gary Anderson,441,T20,381,T20,321,T20,60,t3pt,321,0,1,59
Gary Anderson,261,20,241,20,221,20,20,t1pt,261,0,0,59
Gary Anderson,261,20,241,20,221,20,20,t2pt,241,0,0,59
Gary Anderson,261,20,241,20,221,20,20,t3pt,221,0,0,59
Gary Anderson,201,20,181,20,161,T20,20,t1pt,201,0,0,59
Gary Anderson,201,20,181,20,161,T20,20,t2pt,181,0,0,59
Gary Anderson,501,20,481,T20,421,T1,20,t1pt,501,0,0,60
Gary Anderson,501,20,481,T20,421,T1,60,t2pt,481,0,1,60
Gary Anderson,501,20,481,T20,421,T1,3,t3pt,421,0,0,60
Gary Anderson,418,20,398,3,395,18,20,t1pt,418,0,0,60
Gary Anderson,418,20,398,3,395,18,3,t2pt,398,0,0,60
Gary Anderson,418,20,398,3,395,18,18,t3pt,395,0,0,60
Gary Anderson,377,T20,317,T20,257,T20,60,t1pt,377,0,1,60
Gary Anderson,377,T20,317,T20,257,T20,60,t2pt,317,0,1,60
Gary Anderson,377,T20,317,T20,257,T20,60,t3pt,257,0,1,60
Gary Anderson,197,20,177,T19,120,Bounce out,20,t1pt,197,0,0,60
Gary Anderson,501,20,481,T20,421,20,20,t1pt,501,1,0,61
Gary Anderson,501,20,481,T20,421,20,60,t2pt,481,1,1,61
Gary Anderson,501,20,481,T20,421,20,20,t3pt,421,1,0,61
Gary Anderson,401,20,381,T20,321,T1,20,t1pt,401,1,0,61
Gary Anderson,401,20,381,T20,321,T1,60,t2pt,381,1,1,61
Gary Anderson,401,20,381,T20,321,T1,3,t3pt,321,1,0,61
Gary Anderson,318,T20,258,20,238,18,60,t1pt,318,1,1,61
Gary Anderson,318,T20,258,20,238,18,20,t2pt,258,1,0,61
Gary Anderson,318,T20,258,20,238,18,18,t3pt,238,1,0,61
Gary Anderson,220,T20,160,T20,100,T20,60,t1pt,220,1,1,61
Gary Anderson,501,T20,441,20,421,T20,60,t1pt,501,1,1,62
Gary Anderson,501,T20,441,20,421,T20,20,t2pt,441,1,0,62
Gary Anderson,501,T20,441,20,421,T20,60,t3pt,421,1,1,62
Gary Anderson,361,20,341,T20,281,T19,20,t1pt,361,1,0,62
Gary Anderson,361,20,341,T20,281,T19,60,t2pt,341,1,1,62
Gary Anderson,361,20,341,T20,281,T19,57,t3pt,281,1,1,62
Gary Anderson,224,T20,164,T20,104,20,60,t1pt,224,1,1,62
Gary Anderson,501,20,481,20,461,19,20,t1pt,501,0,0,63
Gary Anderson,501,20,481,20,461,19,20,t2pt,481,0,0,63
Gary Anderson,501,20,481,20,461,19,19,t3pt,461,0,0,63
Gary Anderson,442,T20,382,T20,322,Bounce out,60,t1pt,442,0,1,63
Gary Anderson,442,T20,382,T20,322,Bounce out,60,t2pt,382,0,1,63
Gary Anderson,442,T20,382,T20,322,Bounce out,0,t3pt,322,0,0,63
Gary Anderson,322,20,302,T1,299,20,20,t1pt,322,0,0,63
Gary Anderson,322,20,302,T1,299,20,3,t2pt,302,0,0,63
Gary Anderson,322,20,302,T1,299,20,20,t3pt,299,0,0,63
Gary Anderson,279,20,259,20,239,19,20,t1pt,279,0,0,63
Gary Anderson,279,20,259,20,239,19,20,t2pt,259,0,0,63
Gary Anderson,279,20,259,20,239,19,19,t3pt,239,0,0,63
Gary Anderson,220,20,200,T19,143,T19,20,t1pt,220,0,0,63
Gary Anderson,220,20,200,T19,143,T19,57,t2pt,200,0,1,63
Gary Anderson,501,20,481,T20,421,20,20,t1pt,501,0,0,64
Gary Anderson,501,20,481,T20,421,20,60,t2pt,481,0,1,64
Gary Anderson,501,20,481,T20,421,20,20,t3pt,421,0,0,64
Gary Anderson,401,20,381,T20,321,20,20,t1pt,401,0,0,64
Gary Anderson,401,20,381,T20,321,20,60,t2pt,381,0,1,64
Gary Anderson,401,20,381,T20,321,20,20,t3pt,321,0,0,64
Gary Anderson,301,T20,241,T20,181,1,60,t1pt,301,0,1,64
Gary Anderson,301,T20,241,T20,181,1,60,t2pt,241,0,1,64
Gary Anderson,301,T20,241,T20,181,1,1,t3pt,181,0,0,64
Gary Anderson,180,20,160,20,140,T20,20,t1pt,180,0,0,64
Gary Anderson,501,20,481,19,462,T18,20,t1pt,501,1,0,65
Gary Anderson,501,20,481,19,462,T18,19,t2pt,481,1,0,65
Gary Anderson,501,20,481,19,462,T18,54,t3pt,462,1,1,65
Gary Anderson,408,T20,348,T20,288,20,60,t1pt,408,1,1,65
Gary Anderson,408,T20,348,T20,288,20,60,t2pt,348,1,1,65
Gary Anderson,408,T20,348,T20,288,20,20,t3pt,288,1,0,65
Gary Anderson,268,T5,253,20,233,19,15,t1pt,268,1,0,65
Gary Anderson,268,T5,253,20,233,19,20,t2pt,253,1,0,65
Gary Anderson,268,T5,253,20,233,19,19,t3pt,233,1,0,65
Gary Anderson,214,1,213,19,194,T19,1,t1pt,214,1,0,65
Gary Anderson,214,1,213,19,194,T19,19,t2pt,213,1,0,65
Gary Anderson,214,1,213,19,194,T19,57,t3pt,194,1,1,65
Gary Anderson,501,20,481,20,461,T20,20,t1pt,501,0,0,66
Gary Anderson,501,20,481,20,461,T20,20,t2pt,481,0,0,66
Gary Anderson,501,20,481,20,461,T20,60,t3pt,461,0,1,66
Gary Anderson,401,T20,341,20,321,20,60,t1pt,401,0,1,66
Gary Anderson,401,T20,341,20,321,20,20,t2pt,341,0,0,66
Gary Anderson,401,T20,341,20,321,20,20,t3pt,321,0,0,66
Gary Anderson,301,20,281,T19,224,18,20,t1pt,301,0,0,66
Gary Anderson,301,20,281,T19,224,18,57,t2pt,281,0,1,66
Gary Anderson,301,20,281,T19,224,18,18,t3pt,224,0,0,66
Gary Anderson,206,20,186,19,167,T19,20,t1pt,206,0,0,66
Gary Anderson,206,20,186,19,167,T19,19,t2pt,186,0,0,66
Gary Anderson,501,20,481,19,462,19,20,t1pt,501,1,0,67
Gary Anderson,501,20,481,19,462,19,19,t2pt,481,1,0,67
Gary Anderson,501,20,481,19,462,19,19,t3pt,462,1,0,67
Gary Anderson,443,20,423,T19,366,19,20,t1pt,443,1,0,67
Gary Anderson,443,20,423,T19,366,19,57,t2pt,423,1,1,67
Gary Anderson,443,20,423,T19,366,19,19,t3pt,366,1,0,67
Gary Anderson,347,T5,332,T20,272,19,15,t1pt,347,1,0,67
Gary Anderson,347,T5,332,T20,272,19,60,t2pt,332,1,1,67
Gary Anderson,347,T5,332,T20,272,19,19,t3pt,272,1,0,67
Gary Anderson,253,20,233,19,214,T19,20,t1pt,253,1,0,67
Gary Anderson,253,20,233,19,214,T19,19,t2pt,233,1,0,67
Gary Anderson,253,20,233,19,214,T19,57,t3pt,214,1,1,67
Gary Anderson,501,20,481,1,480,19,20,t1pt,501,1,0,68
Gary Anderson,501,20,481,1,480,19,1,t2pt,481,1,0,68
Gary Anderson,501,20,481,1,480,19,19,t3pt,480,1,0,68
Gary Anderson,461,20,441,20,421,T19,20,t1pt,461,1,0,68
Gary Anderson,461,20,441,20,421,T19,20,t2pt,441,1,0,68
Gary Anderson,461,20,441,20,421,T19,57,t3pt,421,1,1,68
Gary Anderson,364,T20,304,T20,244,T1,60,t1pt,364,1,1,68
Gary Anderson,364,T20,304,T20,244,T1,60,t2pt,304,1,1,68
Gary Anderson,364,T20,304,T20,244,T1,3,t3pt,244,1,0,68
Gary Anderson,241,20,221,T20,161,20,20,t1pt,241,1,0,68
Gary Anderson,241,20,221,T20,161,20,60,t2pt,221,1,1,68
Gary Anderson,501,T20,441,T20,381,T20,60,t1pt,501,1,1,69
Gary Anderson,501,T20,441,T20,381,T20,60,t2pt,441,1,1,69
Gary Anderson,501,T20,441,T20,381,T20,60,t3pt,381,1,1,69
Gary Anderson,321,T20,261,20,241,T7,60,t1pt,321,1,1,69
Gary Anderson,321,T20,261,20,241,T7,20,t2pt,261,1,0,69
Gary Anderson,321,T20,261,20,241,T7,21,t3pt,241,1,0,69
Gary Anderson,220,20,200,20,180,20,20,t1pt,220,1,0,69
Gary Anderson,220,20,200,20,180,20,20,t2pt,200,1,0,69
Gary Anderson,220,20,200,20,180,20,20,t3pt,180,1,0,69
Gary Anderson,501,T20,441,19,422,T19,60,t1pt,501,1,1,70
Gary Anderson,501,T20,441,19,422,T19,19,t2pt,441,1,0,70
Gary Anderson,501,T20,441,19,422,T19,57,t3pt,422,1,1,70
Gary Anderson,365,20,345,20,325,T20,20,t1pt,365,1,0,70
Gary Anderson,365,20,345,20,325,T20,20,t2pt,345,1,0,70
Gary Anderson,365,20,345,20,325,T20,60,t3pt,325,1,1,70
Gary Anderson,265,T19,208,T19,151,19,57,t1pt,265,1,1,70
Gary Anderson,265,T19,208,T19,151,19,57,t2pt,208,1,1,70
Gary Anderson,501,T20,441,20,421,19,60,t1pt,501,0,1,71
Gary Anderson,501,T20,441,20,421,19,20,t2pt,441,0,0,71
Gary Anderson,501,T20,441,20,421,19,19,t3pt,421,0,0,71
Gary Anderson,402,T20,342,T20,282,T20,60,t1pt,402,0,1,71
Gary Anderson,402,T20,342,T20,282,T20,60,t2pt,342,0,1,71
Gary Anderson,402,T20,342,T20,282,T20,60,t3pt,282,0,1,71
Gary Anderson,222,T20,162,5,157,T20,60,t1pt,222,0,1,71
Gary Anderson,501,T20,441,T19,384,T19,60,t1pt,501,1,1,72
Gary Anderson,501,T20,441,T19,384,T19,57,t2pt,441,1,1,72
Gary Anderson,501,T20,441,T19,384,T19,57,t3pt,384,1,1,72
Gary Anderson,327,T20,267,20,247,20,60,t1pt,327,1,1,72
Gary Anderson,327,T20,267,20,247,20,20,t2pt,267,1,0,72
Gary Anderson,327,T20,267,20,247,20,20,t3pt,247,1,0,72
Gary Anderson,227,T5,212,T20,152,T20,15,t1pt,227,1,0,72
Gary Anderson,227,T5,212,T20,152,T20,60,t2pt,212,1,1,72
Gary Anderson,501,20,481,20,461,20,20,t1pt,501,1,0,73
Gary Anderson,501,20,481,20,461,20,20,t2pt,481,1,0,73
Gary Anderson,501,20,481,20,461,20,20,t3pt,461,1,0,73
Gary Anderson,441,T20,381,20,361,19,60,t1pt,441,1,1,73
Gary Anderson,441,T20,381,20,361,19,20,t2pt,381,1,0,73
Gary Anderson,441,T20,381,20,361,19,19,t3pt,361,1,0,73
Gary Anderson,342,20,322,T19,265,T19,20,t1pt,342,1,0,73
Gary Anderson,342,20,322,T19,265,T19,57,t2pt,322,1,1,73
Gary Anderson,342,20,322,T19,265,T19,57,t3pt,265,1,1,73
Gary Anderson,208,20,188,T1,185,19,20,t1pt,208,1,0,73
Gary Anderson,208,20,188,T1,185,19,3,t2pt,188,1,0,73
Gary Anderson,208,20,188,T1,185,19,19,t3pt,185,1,0,73
Gary Anderson,501,T20,441,T20,381,20,60,t1pt,501,0,1,74
Gary Anderson,501,T20,441,T20,381,20,60,t2pt,441,0,1,74
Gary Anderson,501,T20,441,T20,381,20,20,t3pt,381,0,0,74
Gary Anderson,361,T20,301,T20,241,20,60,t1pt,361,0,1,74
Gary Anderson,361,T20,301,T20,241,20,60,t2pt,301,0,1,74
Gary Anderson,361,T20,301,T20,241,20,20,t3pt,241,0,0,74
Gary Anderson,221,T20,161,20,141,20,60,t1pt,221,0,1,74
Gary Anderson,501,20,481,19,462,18,20,t1pt,501,0,0,75
Gary Anderson,501,20,481,19,462,18,19,t2pt,481,0,0,75
Gary Anderson,501,20,481,19,462,18,18,t3pt,462,0,0,75
Gary Anderson,444,20,424,T19,367,T19,20,t1pt,444,0,0,75
Gary Anderson,444,20,424,T19,367,T19,57,t2pt,424,0,1,75
Gary Anderson,444,20,424,T19,367,T19,57,t3pt,367,0,1,75
Gary Anderson,310,20,290,T19,233,19,20,t1pt,310,0,0,75
Gary Anderson,310,20,290,T19,233,19,57,t2pt,290,0,1,75
Gary Anderson,310,20,290,T19,233,19,19,t3pt,233,0,0,75
Gary Anderson,214,T5,199,20,179,T19,15,t1pt,214,0,0,75
Gary Anderson,214,T5,199,20,179,T19,20,t2pt,199,0,0,75
Gary Anderson,501,20,481,T20,421,T20,20,t1pt,501,0,0,76
Gary Anderson,501,20,481,T20,421,T20,60,t2pt,481,0,1,76
Gary Anderson,501,20,481,T20,421,T20,60,t3pt,421,0,1,76
Gary Anderson,361,20,341,T19,284,18,20,t1pt,361,0,0,76
Gary Anderson,361,20,341,T19,284,18,57,t2pt,341,0,1,76
Gary Anderson,361,20,341,T19,284,18,18,t3pt,284,0,0,76
Gary Anderson,266,T20,206,19,187,T19,60,t1pt,266,0,1,76
Gary Anderson,266,T20,206,19,187,T19,19,t2pt,206,0,0,76
Gary Anderson,266,T20,206,19,187,T19,57,t3pt,187,0,1,76
Gary Anderson,501,20,481,T19,424,19,20,t1pt,501,1,0,77
Gary Anderson,501,20,481,T19,424,19,57,t2pt,481,1,1,77
Gary Anderson,501,20,481,T19,424,19,19,t3pt,424,1,0,77
Gary Anderson,405,20,385,T20,325,20,20,t1pt,405,1,0,77
Gary Anderson,405,20,385,T20,325,20,60,t2pt,385,1,1,77
Gary Anderson,405,20,385,T20,325,20,20,t3pt,325,1,0,77
Gary Anderson,305,T20,245,25,220,20,60,t1pt,305,1,1,77
Gary Anderson,305,T20,245,25,220,20,25,t2pt,245,1,0,77
Gary Anderson,305,T20,245,25,220,20,20,t3pt,220,1,0,77
Gary Anderson,200,20,180,T20,120,20,20,t1pt,200,1,0,77
Gary Anderson,200,20,180,T20,120,20,60,t2pt,180,1,1,77
Gary Anderson,501,20,481,20,461,20,20,t1pt,501,0,0,78
Gary Anderson,501,20,481,20,461,20,20,t2pt,481,0,0,78
Gary Anderson,501,20,481,20,461,20,20,t3pt,461,0,0,78
Gary Anderson,441,20,421,T19,364,19,20,t1pt,441,0,0,78
Gary Anderson,441,20,421,T19,364,19,57,t2pt,421,0,1,78
Gary Anderson,441,20,421,T19,364,19,19,t3pt,364,0,0,78
Gary Anderson,345,20,325,T20,265,20,20,t1pt,345,0,0,78
Gary Anderson,345,20,325,T20,265,20,60,t2pt,325,0,1,78
Gary Anderson,345,20,325,T20,265,20,20,t3pt,265,0,0,78
Gary Anderson,245,T20,185,T20,125,T20,60,t1pt,245,0,1,78
Gary Anderson,245,T20,185,T20,125,T20,60,t2pt,185,0,1,78
Gary Anderson,501,T20,441,T20,381,20,60,t1pt,501,1,1,79
Gary Anderson,501,T20,441,T20,381,20,60,t2pt,441,1,1,79
Gary Anderson,501,T20,441,T20,381,20,20,t3pt,381,1,0,79
Gary Anderson,361,T20,301,T20,241,20,60,t1pt,361,1,1,79
Gary Anderson,361,T20,301,T20,241,20,60,t2pt,301,1,1,79
Gary Anderson,361,T20,301,T20,241,20,20,t3pt,241,1,0,79
Gary Anderson,221,20,201,20,181,T11,20,t1pt,221,1,0,79
Gary Anderson,221,20,201,20,181,T11,20,t2pt,201,1,0,79
Gary Anderson,221,20,201,20,181,T11,33,t3pt,181,1,1,79
Gary Anderson,501,T20,441,20,421,20,60,t1pt,501,0,1,80
Gary Anderson,501,T20,441,20,421,20,20,t2pt,441,0,0,80
Gary Anderson,501,T20,441,20,421,20,20,t3pt,421,0,0,80
Gary Anderson,401,20,381,T20,321,19,20,t1pt,401,0,0,80
Gary Anderson,401,20,381,T20,321,19,60,t2pt,381,0,1,80
Gary Anderson,401,20,381,T20,321,19,19,t3pt,321,0,0,80
Gary Anderson,302,5,297,20,277,19,5,t1pt,302,0,0,80
Gary Anderson,302,5,297,20,277,19,20,t2pt,297,0,0,80
Gary Anderson,302,5,297,20,277,19,19,t3pt,277,0,0,80
